classement,artiste,artiste_2,artiste_3,artiste_4,titre,editeur,annee,semaine,producer_1,producer_2,writer_1,writer_2,release_date,sample_type,sample_from
114,JUSTIN WELLINGTON,,,,IKO IKO,SONY MUSIC ENTERTAINMENT / B1,2021,41,Matthew Adcock,,Barbara Hawkins,James Crawford,2019-06-03,sample,Bowser Chef SML - Tuah Boys
115,NISKA,,,,DE BON MATIN,CAPITOL MUSIC FRANCE / MILLENIUM,2021,41,Tigri (FRA),Kronos (Producer),Niska,Guy2Bezbar,2021-08-19,,
116,MASTER KG,NOMCEBO ZIKODE,,,JERUSALEMA,WARNER / ELEKTRA FRANCE,2021,41,Master KG,,Nomcebo Zikode,,2019-10-11,,
117,BURNA BOY,,,,ON THE LOW,WEA / BAD HABIT /ATLANTIC,2021,41,Kel-P,,Burna Boy,,2018-11-16,sample,AYO EBK DANN - prod by khaos
118,OFENBACH,,,,HURRICANE,WARNER / ELEKTRA FRANCE,2021,41,Quarterhead,Ofenbach,Ella Henderson,Mark B,2021-09-17,,
119,LAYLOW,,,,R9R-LINE,SONY MUSIC ENTERTAINMENT / DIGITALMUNDO,2021,41,BKH,,Damso,Laylow,2021-07-16,,
120,NAPS,,,,A / R,BELIEVE / OK MANY INDUSTRIE/13ÈME ART MUSIC,2021,41,Voluptyk,,Naps,,2021-10-08,,
121,DJADJA,DINAZ,,,SEULS,MUSICAST / CARRE-MUSIC,2021,41,Lil Ben,,Djadja,Dinaz,2017-03-17,,
122,LOMEPAL,,,,TROP BEAU,PINEALE PROD - GRAND MUSIQUE MANAGEMENT,2021,41,Lomepal,Pierrick Devin,Lomepal,,2018-12-07,,
123,DUA LIPA,,,,LOVE AGAIN,WEA / WARNER RECORDS,2021,41,KOZ,Stuart Price,Irving Wallman,Max Wartell,2020-03-27,sample,Your Woman - White Town
124,MOHA K,,,,VROUM VROUM,WLAB,2021,41,Loïc Sainte-Rose,DJ Mike One,Moha K,,2021-03-26,,
125,JUSTIN BIEBER,,,,PEACHES,ISLAND DEF JAM / UNIVERSAL MUSIC,2021,41,HARV,Shndō,Justin Bieber,watt,2021-03-19,sample,Shaun King Is Not Seeing Heaven - Ghais Guevara
126,OBOY,,,,CRUEL,SYNDICATE RECORDS,2021,41,Machynist,Sam Poet,OBOY,,2020-11-06,sample,Free - Ultra Naté
127,TRAVIS SCOTT,HVME,,,GOOSEBUMPS,SONY MUSIC ENTERTAINMENT / B1/EPIC,2021,41,Cardo Got Wings,CuBeatz,Travis Scott,Kendrick Lamar,2016-09-02,sample,Don’t Tell Me - PARTYNEXTDOOR
128,GRAND CORPS MALADE,,,,DERRIÈRE LE BROUILLARD,CAROLINE FRANCE / ANOUCHE PRODUCTIONS,2021,41,Mosimann,Tiery-F,Louane,Grand Corps Malade,2020-09-11,,
129,JOEL CORRY,CHARLI XCX,SAWEETIE,,OUT OUT,WARNER / ATLANTIC RECORDS UK,2021,41,Joel Corry,Lewis Thompson,Joel Corry,Lewis Thompson,2021-08-13,sample,Alors on danse - Stromae
130,JASON DERULO,,,,ACAPULCO,WARNER / ATLANTIC RECORDS,2021,41,Saltwives,Punctual,Madison Love,Will Lansley,2021-09-03,sample,El Mismo Sol - Alvaro Soler
131,PLK,,,,PILOTE,PANENKA MUSIC,2021,41,Neo Maestro,BGRZ,Hamza,PLK,2020-08-28,,
132,MAROON 5,,,,BEAUTIFUL MISTAKES,POLYDOR,2021,41,Andrew Goldstein,blackbear,Adam Levine,blackbear,2021-03-03,interpolation,Beautiful Mistakes (blackbear version) - blackbear
133,BOOBA,,,,VARIANT,CAPITOL MUSIC FRANCE / TALLAC RECORDS,2021,41,Da Over (Producer),,Booba,,2021-09-03,,
134,GIMS,VITAA,,,PRENDS MA MAIN,SONY MUSIC ENTERTAINMENT / PLAY TWO,2021,41,Renaud Rebillaud,,Vitaa,GIMS,2021-10-08,,
135,NAPS,,,,VIE DE REUSTA,BELIEVE / OK MANY INDUSTRIE/13ÈME ART MUSIC,2021,41,Zeg P,,Naps,,2021-10-08,,
136,FRANGLISH,,,,SANS MOI,CAPITOL MUSIC FRANCE / CAPITOL,2021,41,Léo Brousset,DJ Erise,Aya Nakamura,Franglish,2021-07-09,,
137,DUNCAN LAURENCE,,,,ARCADE,POLYDOR / UNIVERSAL MUSIC,2021,41,Oscar Holleman,Wouter Hardy,Will Knox,Wouter Hardy,2019-03-07,sample,i hate every night - Lil Soda Boi
138,GRAND CORPS MALADE,,,,MAIS JE T'AIME,CAROLINE FRANCE / ANOUCHE PRODUCTIONS,2021,41,Camille Lellouche,,Camille Lellouche,Grand Corps Malade,2020-06-19,,
139,GRAND CORPS MALADE,,,,NOS PLUS BELLES ANNÉES,VIRGIN RECORDS FRANCE / ANOUCHE PRODUCTIONS,2021,41,Mosimann,,Grand Corps Malade,Kimberose,2021-09-02,,
140,DJ SNAKE,,,,YOU ARE MY HIGH,CAPITOL MUSIC FRANCE / UNIVERSAL MUSIC,2021,41,,,,,,,
141,LEFA,,,,MENTOR,SONY MUSIC ENTERTAINMENT / 2L MUSIC,2021,41,MKL,,Lefa,,2021-10-07,,
142,NINHO,,,,GOUTTE D’EAU,WARNER / REC. 118 / MAL LUNÉ MUSIC,2021,41,Kozbeatz,,Ninho,,2019-02-21,,
143,LOUISE ATTAQUE,,,,J'T'EMMÈNE AU VENT,LABEL PANTHEON / BARCLAY,2021,41,Gordon Gano,Warren Bruleigh,Gaëtan Roussel,,0997-04-22,interpolation,Artificiel - DJ Erise
144,NEKFEU,,,,ON VERRA,POLYDOR / SEINE ZOO,2021,41,BLV,,Nekfeu,,2015-05-01,interpolation,So High (Blacc Hollywood) - Wiz Khalifa
145,BONEY M.,,,,RASPUTIN,SONY MUSIC ENTERTAINMENT / NITRON MUSIC,2021,41,Frank Farian,,George Reyam,Fred Jay,1978-08-28,sample,Mega Mix: Rivers of Babylon/Sunny/Daddy Cool/Ma Baker/Rasputin - Boney M.
146,MÅNESKIN,,,,I WANNA BE YOUR SLAVE,SONY MUSIC ENTERTAINMENT / RCA RECORDS LABEL,2021,41,Måneskin,Fabrizio Ferraguzzo,Damiano David,Ethan Torchio,2021-03-19,sample,Waves on Twat - WowPoops
147,NAZA,NISKA,,,JOLI BÉBÉ,CAPRICAROLESQUE,2021,41,DJ Erise,Latimer,Niska,Naza,2020-09-11,,
148,MAÎTRE GIMS,,,,ONLY YOU,SONY MUSIC ENTERTAINMENT / PLAY TWO,2021,41,Young Bouba,Fux (FRA),Dhurata Dora,GIMS,2021-05-28,,
149,GREEN MONTANA,,,,FUM22 NOCIVE,UNIVERSAL MUSIC FRANCE / UNIVERSAL MUSIC DIVISION CAPITOL MUSIC FRANCE,2021,41,Evi Beats,,Green Montana,,2021-06-11,interpolation,CORTEX - Lil Yachty
150,KENDJI GIRAC,,,,BEBETO,ISLAND DEF JAM,2021,41,Renaud Rebillaud,,Vitaa,Soolking,2020-10-09,,
151,LETO,MAES,,,DERRIÈRE NOS TOURS,REC118 / REC. 118,2021,41,HoloMobb,Boumidjal,Maes,Leto,2021-09-17,,
152,DAMSO,,,,MACARENA,CAPITOL MUSIC FRANCE / CAPITOL,2021,41,Double X,,Damso,,2017-04-28,sample,Normal - Fallon
153,1PLIKÉ140,,,,ONGBAK 2,CAPITOL MUSIC FRANCE / MILLENIUM,2021,41,Louis the beatmaker,Ayrton,1PLIKÉ140,,2021-04-02,,
154,HORNET LA FRAPPE,MAES,,,MAISON D’ARRÊT,WARNER / REC. 118,2021,41,Baille Broliker,,Maes,Hornet La Frappe,2021-08-05,,
155,JOÉ DWÈT FILÉ,,,,JOLIE MADAME,SONY MUSIC ENTERTAINMENT / DF EMPIRE,2021,41,Joé Dwèt Filé,,Ronisia,Joé Dwèt Filé,2021-04-09,interpolation,​​sous à faire - Hatik
156,LAYLOW,,,,IVERSON,SONY MUSIC ENTERTAINMENT / DIGITALMUNDO,2021,41,,,,,,,
157,TRINIDAD CARDONA,,,,DINERO,ISLAND DEF JAM / UNIVERSAL MUSIC,2021,41,D’Mile,Willstrumentals,D’Mile,Willstrumentals,2017-06-22,,
158,WILLOW SAGE HART,,,,COVER ME IN SUNSHINE,SONY MUSIC ENTERTAINMENT / RCA RECORDS LABEL,2021,41,The Struts (Producers),,MoZella,Amy Allen,2021-02-12,,
159,AMEL BENT,,,,LE CHANT DES COLOMBES,CAPITOL MUSIC FRANCE / CAPITOL,2021,41,Renaud Rebillaud,,Renaud Rebillaud,Vitaa,2021-07-02,,
160,HARRY STYLES,,,,WATERMELON SUGAR,COLUMBIA,2021,41,Tyler Johnson,Kid Harpoon,Tyler Johnson,Kid Harpoon,2019-11-16,sample,Fuck You With Sugar On Top - Nearly a Fox
161,TUNGEVAAG,KID INK,,,RIDE WITH ME,WARNER / SPINNIN' RECORDS,2021,41,Lost Boy (USA),Captain Curtis,Pronti,Kid Ink,2021-06-04,interpolation,Better Off Alone - Alice DeeJay
162,TK,,,,JE PENSE PLUS À TOI,BELIEVE / RIEN 100 RIEN,2021,41,Enigma Beats,,TK (FRA),,2020-12-04,,
163,DOJA CAT,,,,NEED TO KNOW,SONY MUSIC ENTERTAINMENT / KEMOSABE RECORDS/RCA RECORDS,2021,41,Dr. Luke,,Dr. Luke,Doja Cat,2021-06-11,,
164,REGARD,,,,RIDE IT,SONY MUSIC ENTERTAINMENT / B1 / MINISTRY OF SOUND,2021,41,Regard,,Jay Sean,Alan Sampson,2019-07-26,sample,Zweifel - Eddin
165,LETO,HAMZA,,,OUAIS OUAIS,REC118 / REC. 118,2021,41,Prinzly,Ponko,Hamza,Leto,2021-09-17,,
166,SERGE IBAKA / NINHO,,,,CHAMPION,IDOL / OUENZÉ MUSIC,2021,41,LKHDprod,Fxnder,Serge Ibaka,Ninho,2021-02-26,,
167,BILLIE EILISH,,,,BAD GUY,POLYDOR / UNIVERSAL MUSIC,2021,41,FINNEAS,,Billie Eilish,FINNEAS,2019-03-29,sample,SUCCR - DaymanOurSavior
168,SAINT JHN,,,,ROSES,B1,2021,41,​f a l l e n,,​f a l l e n,SAINt JHN,2016-07-22,sample,Enciéndelo (Spanish Version) - Ele A El Dominio
169,LA ZARRA,,,,TU T’EN IRAS,POLYDOR,2021,41,Banx & Ranx,Soke,La Zarra,Benny Adam,2021-06-11,,
170,BILLIE EILISH,,,,NO TIME TO DIE,POLYDOR / UNIVERSAL MUSIC,2021,41,FINNEAS,Stephen Lipson,Billie Eilish,FINNEAS,2020-02-13,sample,WALLS OF JERICHO - Sadtrojan
171,MACKLEMORE AND RYAN LEWIS,RAY DALTON,,,CAN'T HOLD US,CATALOGUE MARKETING CLASSIQUE / WEA,2021,41,,,,,2011-08-16,,
172,ZIAK,,,,GALERIE,CAPITOL MUSIC FRANCE / MILLENIUM,2021,41,Dr Devil,,Ziak,,2021-05-19,interpolation,Ronaldo - Ziak
173,GLK,,,,BEP,WARNER / WM FR AFFILIATED/PLAY TWO,2021,41,Zeg P,,GLK,,2021-09-10,,
174,DON TOLIVER,TRAVIS SCOTT,,,FLOCKY FLOCKY,WARNER / CACTUS JACK / WERUNIT ENT. / ATLANTIC,2021,41,Cardo Got Wings,Dez Wright,Don Toliver,Travis Scott,2021-10-08,interpolation,PHILLY - Playboi Carti
175,NINHO,,,,LETTRE A UNE FEMME,WARNER SPECIAL MARKETING,2021,41,Croisade,Heezy Lee,Ninho,,2020-03-07,interpolation,Lettre à une femme - Dinor Rdt
176,DAVID GUETTA,KID CUDI,,,MEMORIES,WARNER / PARLOPHONE (FRANCE),2021,41,,,,,,,
177,TOVARITCH,,,,COCKTAIL,BELIEVE / MATRIOCHKAS,2021,41,AKS Prods,,Tovaritch,,2021-09-23,,
178,NAPS,,,,CERTIFICATION,BELIEVE / OK MANY INDUSTRIE/13ÈME ART MUSIC,2021,41,Voluptyk,,Naps,,2021-10-08,,
179,RAUW ALEJANDRO,,,,TODO DE TI,SONY MUSIC ENTERTAINMENT / RCA,2021,41,Rauw Alejandro,Mr. NaisGai,Mr. NaisGai,Rafa Pabön,2021-05-21,sample,Todo De Ti - Cris Helia
180,LETO,,,,TOUT RECOMMENCER,WARNER / REC. 118,2021,41,Nardey,Scar (FRA),Leto,Nardey,2021-09-02,,
181,DJADJA,DINAZ,,,À CŒUR OUVERT,BELIEVE / CARRÉ MUSIC,2021,41,Léo Brousset,DJ Erise,Dinaz,Djadja,2021-02-24,,
182,IMEN ES,,,,ESSAIE ENCORE,ISLAND DEF JAM / BENDO / FULGU PROD,2021,41,Young Bouba,Dadju,Imen Es,Abou Debeing,2021-05-27,,
183,VIANNEY,,,,BEAU-PAPA,TÔT OU TARD,2021,41,Vianney,,Vianney,,2020-08-21,,
184,RONISIA,,,,COMME MOI,SONY MUSIC ENTERTAINMENT / EPIC,2021,41,Dadju,Seysey,Tiakola,Ronisia,2021-09-24,interpolation,Dilemma - Nelly
185,AMEL BENT,,,,"1,2,3",CAPITOL MUSIC FRANCE / CAPITOL,2021,41,Renaud Rebillaud,,Vitaa,Dadju,2020-10-30,,
186,DJADJA,DINAZ,,,J'FAIS MES AFFAIRES,BELIEVE / CARRE-MUSIC,2021,41,BDR,,Dinaz,Djadja,2016-05-06,,
187,MARWA LOUD,,,,BIMBO,CAPITOL MUSIC FRANCE / ARGENTIC MUSIC,2021,41,Boumidjal,,Moha K,Marwa Loud,2021-05-21,sample,Milkshake - Kelis
188,DRAKE,,,,WAY 2 SEXY,ISLAND DEF JAM / UNIVERSAL MUSIC,2021,41,TM88,TooDope,Drake,Young Thug,2021-09-03,sample,I’m Too Sexy - Right Said Fred
189,NAPS,,,,PÉPITA,BELIEVE / OK MANY INDUSTRIE/13ÈME ART MUSIC,2021,41,Toto Beats,,Naps,,2021-10-08,,
190,A2H,,,,LE CŒUR DES FILLES,BELIEVE / PALACE PROD,2021,41,Clyde Bessi,,A2H,,2020-09-16,,
191,PNL,,,,ONIZUKA,QLF RECORDS,2021,41,Dolor,BBP,Ademo,N.O.S,2016-09-16,sample,Trap House - Rim’K
192,ED SHEERAN,,,,SHAPE OF YOU,WEA / ATLANTIC RECORDS UK,2021,41,,,,,,,
193,AYA NAKAMURA,,,,BOBO,WARNER / REC. 118,2021,41,Some-1ne,,Aya Nakamura,,2021-05-27,sample,# pour la vie - Kasper 939
194,NINHO,NISKA,,,MAMAN NE LE SAIT PAS,REC. 118 / MAL LUNE MUSIC,2021,41,Saydiq,Sam H,Niska,Ninho,2019-03-22,interpolation,Habitué - Dosseh
195,24KGOLDN,,,,MOOD,SONY MUSIC ENTERTAINMENT / RECORDS/COLUMBIA,2021,41,Blake Slatkin,KBeaZy,KBeaZy,Omer Fedi,2020-07-24,sample,If Guitar Riffs Were Lyrics - Steve Terreberry
196,NAPS,,,,JE SUIS CRAMÉ,BELIEVE / OK MANY INDUSTRIE/13ÈME ART MUSIC,2021,41,Beany,Voluptyk,Ivory (FRA),Naps,2021-10-08,,
197,NEJ,,,,MA COLOMBE,BELIEVE / MIEL NOIR,2021,41,BeatzbyDB,Prodby106,Nej’,,2021-06-18,,
198,BLACK EYED PEAS,,,,GIRL LIKE ME,POLYDOR,2021,41,Johnny Goldstein,Shakira,Shakira,Tim Mitchell,2020-06-19,interpolation,Girl Like You - will.i.am
199,NAPS,,,,TOP ARTISTE,BELIEVE / OK MANY INDUSTRIE/13ÈME ART MUSIC,2021,41,Zeg P,,Naps,,2021-10-08,,
200,LETO,,,,RIHANNA,REC118 / REC. 118,2021,41,Zepol,,Leto,Zepol,2021-09-17,,
1,CKAY,,,,LOVE NWANTITI,WARNER / WM SOUTH AFRICA,2021,42,CKay,,CKay,,2019-08-29,,
2,ADELE,,,,EASY ON ME,SONY MUSIC ENTERTAINMENT / COLUMBIA,2021,42,Greg Kurstin,,Adele,Greg Kurstin,2021-10-15,sample,Te Amo Baby - Danieze Santiago
3,STROMAE,,,,SANTÉ,POLYDOR,2021,42,Juanpaio Toch,Moon Willis,Stromae,Moon Willis,2021-10-15,,
4,OBOY,,,,TDB,BELIEVE / SYNDICATE RECORDS,2021,42,Le Side,,OBOY,,2021-07-02,,
5,FARRUKO,,,,PEPAS,SONY MUSIC ENTERTAINMENT / RCA,2021,42,Sharo Towers,Ghetto,IAmChino,Juan Manuel Gomez,2021-06-24,sample,Dos Tres Trucos - Paola Suárez
6,PLK,,,,A LA BASE,PANENKA MUSIC,2021,42,Mehsah,,PLK,,2021-10-15,,
7,THE KID LAROI,,,,STAY,SONY MUSIC ENTERTAINMENT / COLUMBIA,2021,42,Cashmere Cat,Blake Slatkin,Finatik,Zac,2021-07-09,sample,​sirens r kinda scary - ‍xaev
8,NAPS,,,,LA KIFFANCE,BELIEVE / OK MANY INDUSTRIE ET 13ÈME ART MUSIC,2021,42,Zeg P,,Naps,,2021-02-26,sample,OVER NOW - NickiMusic
9,NAPS,,,,BEST LIFE,BELIEVE / OK MANY INDUSTRIE/13ÈME ART MUSIC,2021,42,CDR (FRA),,GIMS,Naps,2021-09-29,interpolation,PS5 - Drismer & PCN
10,LIL NAS X,,,,INDUSTRY BABY,SONY MUSIC ENTERTAINMENT / COLUMBIA,2021,42,,,,,,,
11,ED SHEERAN,,,,BAD HABITS,WEA / ATLANTIC RECORDS,2021,42,Ed Sheeran,Fred again..,Ed Sheeran,Fred again..,2021-06-25,sample,Tino x Fumez The Engineer - Plugged In - Fumez The Engineer
12,ELTON JOHN,DUA LIPA,,,COLD HEART,VIRGIN RECORDS FRANCE / UNIVERSAL MUSIC,2021,42,GD8,,KayleeHazel,Elton John,2024-05-24,,
13,DOJA CAT,,,,WOMAN,SONY MUSIC ENTERTAINMENT / KEMOSABE RECORDS/RCA RECORDS,2021,42,Linden Jay,Yeti Beats,Aynzli Jones,Jidenna,2021-06-25,sample,GO GO [Label Mix] - SkidKiller
14,HORNET LA FRAPPE,NINHO,,,GASOLINA,REC. 118 / DIEZ PEUFRA,2021,42,Ani Beatz,CG Flow,Ninho,Hornet La Frappe,2021-08-27,,
15,KOBA LAD,,,,DADDY CHOCOLAT,CAPITOL MUSIC FRANCE / MILLENIUM,2021,42,FD Prod,Chapo,Gazo,Koba LaD,2021-06-18,interpolation,Aller sans retour - Zola
16,LETO,TIAKOLA,,,MAPESSA,REC. 118 / WINTERFELL,2021,42,HoloMobb,Boumidjal,Tiakola,Leto,2021-09-17,,
17,DJADJA,DINAZ,,,DANS LE RÉSEAU,BELIEVE / CARRÉ MUSIC,2021,42,Mike Btz,,Dinaz,Djadja,2021-09-08,,
18,TIMAL,,,,LA BEU BEU,CAPITOL MUSIC FRANCE / ARGENTIC MUSIC,2021,42,Oliver Ryon,Jeoffrey Dandy,JuL,Timal,2021-10-15,,
19,GLASS ANIMALS,,,,HEAT WAVES,VIRGIN RECORDS FRANCE / UNIVERSAL MUSIC,2021,42,Dave Bayley,,Dave Bayley,,2020-06-29,sample,Guess What’s Back - David0Mario
20,TIMAL,,,,FUEGO,CAPITOL MUSIC FRANCE / ARGENTIC MUSIC,2021,42,Marso (FRA),Foé (FRA),Timal,,2021-09-30,,
21,LOST FREQUENCIES,,,,WHERE ARE YOU NOW,SONY MUSIC ENTERTAINMENT / EPIC AMSTERDAM,2021,42,Lost Frequencies,,Joacim Persson,Dag Lundberg,2021-07-30,sample,Everything: 2022 Megamix - Joseph James (DJ)
22,TIMAL,,,,BRUCE WAYNE,UNIVERSAL MUSIC FRANCE / UNIVERSAL MUSIC DISTRIBUTION DEAL,2021,42,Marcelino,Jeoffrey Dandy,Heuss L’enfoiré,Timal,2021-10-15,,
23,SOSO MANESS,,,,PETROUCHKA,RCA GROUP,2021,42,Junior Alaprod,,PLK,Soso Maness,2021-06-04,interpolation,SUMMER 2021 - L.E.J
24,ZIAK,,,,FIXETTE,CAPITOL MUSIC FRANCE / MILLENIUM,2021,42,Focus Beatz,,Ziak,,2020-10-19,interpolation,Shonen - Ziak
25,KALASH,GAZO,,,TU LE SAIS,BELIEVE / PLAY TWO,2021,42,Malibu Beatz,Bouba No Time,Gazo,Kalash,2021-07-23,,
26,DADJU,ANITTA,,,MON SOLEIL,POLYDOR,2021,42,Nyadjiko,,Anitta,Dadju,2021-06-03,,
27,KUNGS,,,,NEVER GOING HOME,ISLAND DEF JAM,2021,42,Boys Noize,Kungs,MNDR,Peter Wade,2021-05-21,interpolation,Idol - Mind Enterprises
28,ED SHEERAN,,,,SHIVERS,WARNER / ATLANTIC RECORDS UK,2021,42,Ed Sheeran,Fred again..,Ed Sheeran,Kal Lavelle,2021-09-10,sample,A.T.E - Yung Nobre
29,SHOUSE,,,,LOVE TONIGHT,HELL BEACH,2021,42,Shouse,,Jack Madin,Ed Service,2017-12-14,sample,Du-Bye - Digga D
30,JUL,,,,"PIC ET PIC, ALCOOL ET DRAME",BELIEVE / D'OR ET DE PLATINE,2021,42,Nass Prod,,JuL,,2021-06-25,,
31,IMEN ES,,,,FANTÔME,ISLAND DEF JAM / BENDO / FULGU PROD,2021,42,Young Bouba,Abou Debeing,Abou Debeing,Imen Es,2021-10-08,,
32,GRADUR,FRANGLISH,,,TRUCS DE CHOSES,CAPITOL MUSIC FRANCE / ARGENTIC MUSIC,2021,42,Young Bouba,,Gradur,Franglish,2021-07-30,,
33,BOLÉMVN,,,,ÇA CANARDE,CAPITOL MUSIC FRANCE / MILLENIUM,2021,42,Dave (Beatmaker),Banger MelodyZ,Guy2Bezbar,Bolémvn,2021-07-09,,
34,TIMAL,,,,LE SON DE MA RUE,CAPITOL MUSIC FRANCE / ARGENTIC MUSIC,2021,42,Marso (FRA),Foé (FRA),Timal,,2021-10-15,,
35,TIMAL,,,,ONE SHOT,CAPITOL MUSIC FRANCE / ARGENTIC MUSIC,2021,42,Marso (FRA),Foé (FRA),Timal,,2021-10-14,,
36,POLO,PAN,,,ANI KUNI,VIRGIN RECORDS FRANCE / EKLER'O'SHOCK,2021,42,,,,,2021-05-07,,
37,KOFS,SOSO MANESS,ELAMS,JUL,BANDE ORGANISÉE,BELIEVE / RIEN 100 RIEN,2021,42,JuL,,Solda (FRA),Elams,2020-08-15,sample,Jersey Drill #2 - Sto
38,COLDPLAY,BTS,,,MY UNIVERSE,WARNER / PARLOPHONE UK,2021,42,Max Martin,Oscar Holter,Guy Berryman,Jonny Buckland,2021-09-24,sample,(venus) - 金星 - d e l g a d o 悲伤 (Delgado Shiiro)
39,NISKA,,,,MAPESS,CAPITOL MUSIC FRANCE / MILLENIUM,2021,42,Dada (FRA),Trent 700,Niska,Chady,2021-10-08,,
40,NAPS,,,,AVENGERS,BELIEVE / OK MANY INDUSTRIE/13ÈME ART MUSIC,2021,42,Seezy,,Kalif Hardcore,SCH,2021-10-08,,
41,SIA,AMIR,,,1+1,WARNER / MONKEY PUZZLE/ATLANTIC,2021,42,Jesse Shatkin,,Jesse Shatkin,Sia,2021-02-12,,
42,SASSO,,,,ELLE VEUT,CONSTELLATION,2021,42,Akuma Tracks,,Kaza,Sasso,2021-07-09,,
43,THE WEEKND,,,,SAVE YOUR TEARS,ISLAND DEF JAM / UNIVERSAL MUSIC,2021,42,The Weeknd,Max Martin,The Weeknd,Belly,2020-03-20,sample,Pain - Leeky G Bando
44,THE WEEKND,,,,TAKE MY BREATH,ISLAND DEF JAM / UNIVERSAL MUSIC,2021,42,The Weeknd,Oscar Holter,Oscar Holter,Belly,2021-08-06,sample,damn! we got it bad: you’ll never guess what happens next - leroy
45,LAETI,,,,BRILLER,POLYDOR,2021,42,StillNaS,Washy,Sam’s,Alonzo,2021-10-11,,
46,MÅNESKIN,,,,BEGGIN',SONY MUSIC ENTERTAINMENT / RCA RECORDS LABEL,2021,42,Måneskin,Lucio Fabbri,Peggy Farina,Bob Gaudio,2017-12-08,sample,Beggin (Intro) - Bos Flip
47,NO LIMIT,ORELSAN,NINHO,,MILLIONS,SONY MUSIC ENTERTAINMENT / NO LIMIT PROD/EPIC,2021,42,Skread,Phazz,Ninho,OrelSan,2021-06-18,,
48,REIK,ROCCO HUNT,ANA MENA,,A UN PASO DE LA LUNA,SONY MUSIC ENTERTAINMENT / COLUMBIA,2021,42,Andrés Torres,El Dandee,Rocco Hunt,Andrés Torres,2021-03-23,,
49,TIMAL,,,,INTERLUDE,BELIEVE / BLACK LEGEND BROWN,2021,42,Marso (FRA),Foé (FRA),Timal,,2021-10-15,,
50,LIL NAS X,,,,MONTERO,SONY MUSIC ENTERTAINMENT / COLUMBIA,2021,42,Take a Daytrip,,Lil Nas X,,,,
51,RIM'K,,,,PAPEL,VIRGIN RECORDS FRANCE / FRENESIK,2021,42,SHB,Kimi Tamba on The Beat,SHB,Kimi Tamba on The Beat,2021-08-27,interpolation,Model - RAF Camora
52,TIMAL,,,,JEUNES ET AMBITIEUX,CAPITOL MUSIC FRANCE / ARGENTIC MUSIC,2021,42,Wladimir Pariente,Junior Alaprod,Timal,,2021-10-15,,
53,TIMAL,,,,NOS VIES,CAPITOL MUSIC FRANCE / ARGENTIC MUSIC,2021,42,Voluptyk,SHB,Morad,Timal,2021-10-15,,
54,LAYLOW,,,,SPECIAL,SONY MUSIC ENTERTAINMENT / DIGITALMUNDO,2021,42,Purple Airlines,,L. LaBorde,,2020-08-21,,
55,GAZO,,,,GROKUWA,SONY MUSIC ENTERTAINMENT / BSB PROD,2021,42,Arty (Beatmaker),Noxious,Gazo,,2021-10-08,,
56,TIMAL,,,,PETIT BATEAU,CAPITOL MUSIC FRANCE / ARGENTIC MUSIC,2021,42,Wiki (FRA),Jeoffrey Dandy,Timal,,2021-10-15,,
57,TIMAL,,,,NOTIF,CAPITOL MUSIC FRANCE / ARGENTIC MUSIC,2021,42,Bersa,Jeoffrey Dandy,Timal,,2021-10-15,,
58,TOM GRENNAN,,,,LITTLE BIT OF LOVE,SONY MUSIC ENTERTAINMENT / INSANITY RECORDS,2021,42,Jamie Scott,LOSTBOY,LOSTBOY,Daniel Bryer,2021-01-08,,
59,HATIK,,,,MA P'TITE ÉTOILE,WARNER / WM FR AFFILIATED/PLAY TWO,2021,42,Mit (FRA),,Hatik,,2021-03-12,,
60,BOOBA,,,,MONA LISA,CAPITOL MUSIC FRANCE / TALLAC RECORDS,2021,42,Nassi,Kayna Samet,JSX,Booba,2021-03-04,interpolation,Anesthésie (Outro) - Kalash
61,ALONZO,,,,LA SELEÇAO,ISLAND DEF JAM / ONLY PRO,2021,42,JuL,,Naps,JuL,2021-03-26,,
62,TIMAL,,,,SALES IDÉES,CAPITOL MUSIC FRANCE / ARGENTIC MUSIC,2021,42,BBP,,Timal,,2021-10-15,,
63,SHAKIRA,,,,DON'T WAIT UP,SONY MUSIC ENTERTAINMENT / RCA,2021,42,Shakira,Ian Kirkpatrick,Emily Warren,Ian Kirkpatrick,2021-07-16,,
64,BILLIE EILISH,,,,HAPPIER THAN EVER,POLYDOR / INTERSCOPE RECORDS,2021,42,FINNEAS,,Billie Eilish,FINNEAS,2021-07-30,sample,Away From Here - T.K. Choppa
65,DUA LIPA,DABABY,,,LEVITATING,WARNER / WARNER RECORDS,2021,42,,,,,,,
66,NO LIMIT,BOSH,HEUSS L'ENFOIRÉ,,OLA OLA OLA,SONY MUSIC ENTERTAINMENT / NO LIMIT PROD,2021,42,Abiola Sani Agatha,DJ Wiils,Heuss L’enfoiré,Bosh,2021-07-30,,
67,THE WEEKND,,,,BLINDING LIGHTS,ISLAND DEF JAM / UNIVERSAL MUSIC,2021,42,The Weeknd,Max Martin,The Weeknd,Oscar Holter,2019-11-29,sample,Pulsar City Alarm - Adams & Fleisner
68,NAPS,,,,LA DANSE DES BANDITS,BELIEVE / OK MANY INDUSTRIE ET 13ÈME ART MUSIC,2021,42,Nass Brans,PMR,SCH,Naps,2021-04-02,,
